Order_ID,Order_Date,Customer_ID,Customer_Age,Customer_Segment,Region,Sales_Channel,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method
ORD00555,2025-03-06,CUST0259,18.0,Consumer,North,Online,Furniture,Cabinet,4,436.42,0.1,1571.11,1110.06,461.05,Cash
ORD00556,2025-02-04,CUST0271,34.0,Small Business,West,Retail Store,Office Supplies,Stapler,1,5.96,0.02,5.84,4.62,1.22,UPI
ORD00557,2025-03-09,CUST0103,52.0,Consumer,East,Retail Store,Electronics,Smartphone,10,793.68,0.05,7539.96,4151.71,3388.25,Cash
ORD00558,2025-02-08,CUST0002,43.0,Small Business,East,Online,Electronics,Smartphone,7,255.45,0.05,1698.74,1368.8,329.95,Credit Card
ORD00559,2025-10-15,CUST0036,18.0,Consumer,West,Distributor,Electronics,Keyboard,5,90.94,0.1,409.23,258.64,150.59,Bank Transfer
ORD00560,2025-11-21,CUST0181,41.0,Corporate,East,Online,Electronics,Laptop,3,1014.78,0.0,3044.34,1836.47,1207.87,UPI
ORD00561,2025-06-18,CUST0285,19.0,Corporate,South,Distributor,Clothing,Shirt,4,31.51,0.15,107.13,59.43,47.7,Cash
ORD00562,2025-02-18,CUST0002,63.0,Corporate,Central,Online,Furniture,Meeting Table,3,687.89,0.0,2063.67,1684.19,379.48,UPI
ORD00563,2025-05-24,CUST0106,24.0,Consumer,West,Distributor,Office Supplies,Notebook,5,12.37,0.02,60.61,42.72,17.89,Bank Transfer
ORD00564,2025-04-10,CUST0143,46.0,Consumer,South,Retail Store,Furniture,Bookshelf,10,135.93,0.0,1359.3,1012.25,347.05,Cash
ORD00565,2025-08-30,CUST0114,61.0,Consumer,North,Retail Store,Furniture,Meeting Table,4,912.5,0.02,3577.0,2913.63,663.37,UPI
ORD00566,2025-02-27,CUST0092,55.0,Consumer,North,Distributor,Furniture,Meeting Table,10,821.64,0.1,7394.76,5390.57,2004.19,Cash
ORD00567,2025-03-10,CUST0114,59.0,Consumer,Central,Retail Store,Clothing,Sneakers,2,51.75,0.1,93.15,64.35,28.8,Credit Card
ORD00568,2025-10-13,CUST0179,19.0,Corporate,North,Retail Store,Clothing,Sneakers,9,154.23,0.15,1179.86,812.84,367.02,UPI
ORD00569,2025-05-10,CUST0130,58.0,Corporate,Central,Distributor,Home & Kitchen,Cookware Set,7,77.55,0.0,542.85,383.69,159.16,Bank Transfer
ORD00570,2025-10-27,CUST0255,42.0,Small Business,South,Online,Furniture,Meeting Table,10,1058.65,0.02,10374.77,7106.81,3267.96,Debit Card
ORD00571,2025-02-22,CUST0011,59.0,Corporate,East,Online,Office Supplies,Folders,9,3.58,0.2,25.78,19.15,6.62,Bank Transfer
ORD00572,2025-02-15,CUST0030,47.0,Corporate,West,Distributor,Furniture,Desk,4,250.37,0.1,901.33,674.85,226.48,Debit Card
ORD00573,2025-10-08,CUST0026,28.0,Consumer,East,Distributor,Furniture,Office Chair,3,483.63,0.1,1305.8,1051.54,254.26,UPI
ORD00574,2025-06-16,CUST0016,50.0,Consumer,West,Online,Office Supplies,Pens,10,11.32,0.15,96.22,71.94,24.28,UPI
ORD00575,2025-06-26,CUST0235,39.0,Consumer,South,Online,Furniture,Cabinet,10,275.86,0.1,2482.74,1728.32,754.42,Cash
ORD00576,2025-02-08,CUST0134,18.0,Corporate,North,Retail Store,Furniture,Desk,10,186.22,0.15,1582.87,994.94,587.93,Credit Card
ORD00577,2025-11-26,CUST0246,46.0,Small Business,North,Retail Store,Furniture,Desk,9,617.15,0.1,4998.91,3871.99,1126.93,Debit Card
ORD00578,2025-05-31,CUST0183,30.0,Consumer,South,Online,Furniture,Cabinet,6,415.77,0.05,2369.89,1419.66,950.23,Cash
ORD00579,2025-09-26,CUST0120,51.0,Small Business,South,Retail Store,Office Supplies,Notebook,2,4.97,0.0,9.94,6.49,3.45,UPI
ORD00580,2025-05-13,CUST0092,47.0,Small Business,East,Online,Office Supplies,Notebook,2,11.58,0.0,23.16,18.82,4.34,Bank Transfer
ORD00581,2025-10-20,CUST0174,39.0,Small Business,Central,Distributor,Home & Kitchen,Coffee Maker,9,75.11,0.02,662.47,486.83,175.64,Bank Transfer
ORD00582,2025-10-26,CUST0166,49.0,Consumer,South,Retail Store,Home & Kitchen,Lamp,10,102.58,0.0,1025.8,638.65,387.15,UPI
ORD00583,2025-09-13,CUST0087,20.0,Consumer,North,Retail Store,Office Supplies,Printer Paper,10,29.51,0.2,236.08,153.35,82.73,Debit Card
ORD00584,2025-07-17,CUST0076,34.0,Consumer,West,Retail Store,Home & Kitchen,Blender,10,56.21,0.05,534.0,428.72,105.28,UPI
ORD00585,2025-03-10,CUST0216,28.0,Consumer,North,Distributor,Clothing,Jeans,6,48.08,0.2,230.78,162.29,68.49,Cash
ORD00586,2025-05-10,CUST0058,52.0,Small Business,North,Distributor,Electronics,Headphones,7,295.37,0.0,2067.59,1471.77,595.82,Debit Card
ORD00587,2025-02-07,CUST0169,42.0,Corporate,West,Online,Home & Kitchen,Cookware Set,4,158.4,0.15,538.56,407.47,131.09,Debit Card
ORD00588,2025-01-13,CUST0278,52.0,Consumer,East,Retail Store,Electronics,Monitor,3,441.72,0.15,1126.39,641.68,484.7,Bank Transfer
ORD00589,2025-11-05,CUST0016,22.0,Small Business,West,Retail Store,Home & Kitchen,Blender,3,152.52,0.1,411.8,300.91,110.9,Credit Card
ORD00590,2025-09-13,CUST0077,57.0,Consumer,West,Distributor,Furniture,Cabinet,10,308.99,0.0,3089.9,1783.84,1306.06,Debit Card
ORD00591,2025-11-15,CUST0146,33.0,Corporate,Central,Retail Store,Clothing,Jacket,4,185.43,0.0,741.72,582.91,158.81,Credit Card
ORD00592,2025-01-29,CUST0279,32.0,Corporate,Central,Online,Clothing,Jeans,7,34.01,0.05,226.17,174.14,52.03,Credit Card
ORD00593,2025-10-02,CUST0289,30.0,Small Business,Central,Distributor,Electronics,Monitor,4,577.63,0.2,1848.42,1185.62,662.8,Debit Card
ORD00594,2025-01-19,CUST0196,52.0,Corporate,East,Retail Store,Furniture,Office Chair,6,233.32,0.0,1399.92,896.22,503.7,Cash
ORD00595,2025-09-10,CUST0012,33.0,Small Business,North,Retail Store,Furniture,Desk,10,652.56,0.15,5546.76,3485.57,2061.19,UPI
ORD00596,2025-10-15,CUST0092,41.0,Corporate,North,Online,Office Supplies,Notebook,4,11.07,0.0,44.28,26.82,17.46,UPI
ORD00597,2025-04-13,CUST0237,18.0,Small Business,North,Retail Store,Home & Kitchen,Storage Box,4,26.63,0.2,85.22,67.97,17.25,Cash
ORD00598,2025-09-12,CUST0224,41.0,Small Business,South,Distributor,Furniture,Office Chair,6,179.28,0.2,860.54,538.77,321.77,UPI
ORD00599,2025-07-10,CUST0037,49.0,Consumer,East,Retail Store,Electronics,Keyboard,8,30.65,0.15,208.42,121.79,86.63,Bank Transfer
ORD00600,2025-07-01,CUST0267,36.0,Corporate,South,Distributor,Furniture,Office Chair,8,363.56,0.1,2617.63,1710.66,906.97,Cash
ORD00601,2025-01-15,CUST0130,54.0,Consumer,East,Retail Store,Electronics,Keyboard,3,114.58,0.1,309.37,186.44,122.93,Cash
ORD00602,2025-10-06,CUST0139,28.0,Corporate,East,Retail Store,Clothing,Shirt,2,55.79,0.2,89.26,51.71,37.56,Bank Transfer
ORD00603,2025-04-28,CUST0181,26.0,Small Business,South,Distributor,Home & Kitchen,Coffee Maker,2,92.03,0.2,147.25,104.04,43.21,UPI
ORD00604,2025-06-20,CUST0069,38.0,Corporate,East,Retail Store,Clothing,Jacket,5,54.87,0.02,268.86,200.86,68.0,Bank Transfer
ORD00605,2025-04-11,CUST0043,35.0,Corporate,Central,Distributor,Clothing,Shirt,9,61.67,0.0,555.03,347.13,207.9,Credit Card
ORD00606,2025-12-03,CUST0262,61.0,Corporate,West,Retail Store,Furniture,Bookshelf,2,362.37,0.02,710.25,459.69,250.56,Credit Card
ORD00607,2025-10-17,CUST0156,41.0,Corporate,East,Retail Store,Office Supplies,Printer Paper,8,7.31,0.2,46.78,36.37,10.41,Credit Card
ORD00608,2025-06-12,CUST0220,59.0,Consumer,West,Distributor,Clothing,Sneakers,6,168.81,0.02,992.6,636.31,356.3,Bank Transfer
ORD00609,2025-04-10,CUST0007,51.0,Consumer,Central,Online,Furniture,Meeting Table,4,923.26,0.05,3508.39,2669.02,839.37,Debit Card
ORD00610,2025-05-12,CUST0197,61.0,Corporate,South,Distributor,Clothing,Shirt,5,28.54,0.02,139.85,95.54,44.31,Credit Card
ORD00611,2025-03-24,CUST0189,57.0,Small Business,West,Distributor,Office Supplies,Stapler,10,8.49,0.02,83.2,65.84,17.36,UPI
ORD00612,2025-07-29,CUST0039,59.0,Consumer,North,Retail Store,Furniture,Desk,9,623.99,0.05,5335.11,3058.39,2276.72,Credit Card
ORD00613,2025-09-12,CUST0022,64.0,Consumer,West,Retail Store,Office Supplies,Printer Paper,3,15.01,0.05,42.78,28.99,13.79,Credit Card
ORD00614,2025-11-06,CUST0258,57.0,Small Business,East,Online,Office Supplies,Folders,2,19.57,0.1,35.23,28.32,6.9,Bank Transfer
ORD00615,2025-08-24,CUST0155,50.0,Corporate,Central,Distributor,Electronics,Smartphone,10,652.75,0.02,6396.95,4946.47,1450.48,Bank Transfer
ORD00616,2025-09-30,CUST0199,51.0,Corporate,North,Distributor,Electronics,Monitor,8,322.78,0.15,2194.9,1437.99,756.92,Credit Card
ORD00617,2025-07-09,CUST0049,39.0,Corporate,South,Distributor,Home & Kitchen,Cookware Set,3,189.67,0.1,512.11,348.76,163.35,UPI
ORD00618,2025-09-30,CUST0009,63.0,Small Business,North,Retail Store,Home & Kitchen,Lamp,2,21.76,0.1,39.17,24.39,14.78,Bank Transfer
ORD00619,2025-12-07,CUST0276,23.0,Corporate,Central,Online,Electronics,Keyboard,5,45.28,0.02,221.87,143.6,78.28,UPI
ORD00620,2025-01-12,CUST0039,42.0,Consumer,South,Retail Store,Electronics,Smartphone,9,868.67,0.05,7427.13,5163.98,2263.15,UPI
ORD00621,2025-02-25,CUST0235,47.0,Consumer,West,Distributor,Home & Kitchen,Coffee Maker,8,73.6,0.0,588.8,426.42,162.38,Bank Transfer
ORD00622,2025-11-27,CUST0128,46.0,Corporate,North,Distributor,Clothing,Shirt,6,30.48,0.15,155.45,107.25,48.2,UPI
ORD00623,2025-08-21,CUST0145,30.0,Consumer,South,Online,Office Supplies,Printer Paper,10,16.17,0.0,161.7,109.27,52.43,Bank Transfer
ORD00624,2025-05-23,CUST0224,29.0,Corporate,North,Online,Furniture,Meeting Table,2,866.48,0.1,1559.66,938.96,620.7,Cash
ORD00625,2025-01-31,CUST0099,60.0,Corporate,Central,Online,Office Supplies,Notebook,5,3.47,0.15,14.75,10.22,4.53,Cash
ORD00626,2025-03-27,CUST0238,50.0,Small Business,North,Retail Store,Office Supplies,Folders,7,7.52,0.02,51.59,34.54,17.04,Credit Card
ORD00627,2025-09-11,CUST0166,37.0,Corporate,Central,Distributor,Office Supplies,Stapler,1,22.14,0.05,21.03,14.54,6.5,Credit Card
ORD00628,2025-11-28,CUST0224,26.0,Small Business,North,Online,Home & Kitchen,Storage Box,10,75.85,0.1,682.65,510.98,171.67,Debit Card
ORD00629,2025-08-18,CUST0244,22.0,Corporate,North,Online,Furniture,Cabinet,3,332.64,0.02,977.96,608.72,369.24,Debit Card
ORD00630,2025-03-11,CUST0046,40.0,Consumer,East,Retail Store,Office Supplies,Printer Paper,5,27.04,0.1,121.68,71.07,50.61,Credit Card
ORD00631,2025-06-27,CUST0034,57.0,Small Business,South,Distributor,Office Supplies,Stapler,7,5.65,0.15,33.62,21.11,12.51,Credit Card
ORD00632,2025-11-08,CUST0113,20.0,Consumer,North,Retail Store,Furniture,Desk,7,429.72,0.2,2406.43,1768.74,637.69,UPI
ORD00633,2025-12-06,CUST0177,61.0,Consumer,South,Distributor,Clothing,Shirt,10,91.24,0.05,866.78,537.9,328.88,UPI
ORD00634,2025-07-09,CUST0082,34.0,Consumer,South,Online,Clothing,Jeans,6,70.42,0.05,401.39,299.62,101.78,Bank Transfer
ORD00635,2025-06-29,CUST0129,29.0,Small Business,East,Retail Store,Home & Kitchen,Lamp,6,72.76,0.02,427.83,316.86,110.97,Cash
ORD00636,2025-05-07,CUST0011,46.0,Consumer,South,Distributor,Electronics,Keyboard,4,77.68,0.0,310.72,210.7,100.02,Credit Card
ORD00637,2025-08-08,CUST0080,40.0,Consumer,North,Retail Store,Electronics,Keyboard,4,105.59,0.1,380.12,303.82,76.31,UPI
ORD00638,2025-03-16,CUST0016,21.0,Small Business,South,Online,Electronics,Keyboard,2,23.96,0.0,47.92,36.61,11.31,UPI
ORD00639,2025-03-18,CUST0071,58.0,Corporate,Central,Retail Store,Home & Kitchen,Storage Box,3,79.9,0.2,191.76,105.94,85.82,UPI
ORD00640,2025-10-02,CUST0092,23.0,Corporate,West,Online,Electronics,Monitor,7,451.19,0.02,3095.16,2510.73,584.43,Credit Card
ORD00641,2025-09-19,CUST0052,45.0,Corporate,South,Online,Electronics,Laptop,1,1196.36,0.05,1136.54,722.46,414.08,UPI
ORD00642,2025-04-03,CUST0153,43.0,Consumer,West,Online,Office Supplies,Printer Paper,1,5.65,0.2,4.52,2.88,1.64,Cash
ORD00643,2025-05-29,CUST0161,54.0,Corporate,Central,Retail Store,Furniture,Meeting Table,6,470.94,0.1,2543.08,1784.65,758.42,Credit Card
ORD00644,2025-08-08,CUST0124,36.0,Consumer,East,Retail Store,Clothing,T-Shirt,8,18.5,0.1,133.2,99.86,33.34,Credit Card
ORD00645,2025-05-21,CUST0152,43.0,Consumer,North,Distributor,Furniture,Desk,1,434.47,0.05,412.75,266.71,146.03,Cash
ORD00646,2025-01-12,CUST0203,60.0,Consumer,West,Online,Office Supplies,Pens,3,17.38,0.2,41.71,29.14,12.57,Credit Card
ORD00647,2025-12-22,CUST0293,40.0,Small Business,West,Retail Store,Electronics,Laptop,10,974.72,0.05,9259.84,6606.62,2653.22,UPI
ORD00648,2025-05-05,CUST0106,41.0,Small Business,South,Retail Store,Electronics,Smartphone,8,928.49,0.0,7427.92,5058.19,2369.73,Cash
ORD00649,2025-09-24,CUST0146,56.0,Corporate,West,Distributor,Electronics,Keyboard,10,146.45,0.1,1318.05,961.86,356.19,UPI
ORD00650,2025-09-23,CUST0056,55.0,Corporate,West,Distributor,Electronics,Smartphone,9,269.3,0.15,2060.15,1408.19,651.95,UPI
ORD00651,2025-10-30,CUST0088,,Corporate,North,Retail Store,Office Supplies,Folders,10,18.28,0.2,146.24,93.09,53.15,Debit Card
ORD00652,2025-04-04,CUST0213,28.0,Consumer,South,Retail Store,Furniture,Cabinet,10,308.98,0.2,2471.84,1599.11,872.73,Credit Card
ORD00653,2025-10-05,CUST0203,18.0,Corporate,West,Retail Store,Clothing,Sneakers,8,165.09,0.1,1188.65,934.03,254.62,Credit Card
ORD00654,2025-01-26,CUST0163,63.0,Corporate,South,Online,Clothing,Sneakers,8,125.05,0.2,800.32,602.75,197.57,Credit Card
ORD00655,2025-10-22,CUST0204,60.0,Consumer,South,Retail Store,Office Supplies,Folders,10,14.8,0.2,118.4,90.38,28.02,UPI
ORD00656,2025-02-25,CUST0231,59.0,Corporate,Central,Online,Furniture,Desk,3,631.57,0.0,1894.71,1334.31,560.4,Debit Card
ORD00657,2025-02-18,CUST0168,37.0,Consumer,North,Distributor,Clothing,Jacket,2,95.42,0.2,152.67,111.24,41.44,Cash
ORD00658,2025-07-23,CUST0126,56.0,Small Business,South,Retail Store,Home & Kitchen,Cookware Set,6,149.64,0.02,879.88,505.16,374.72,Credit Card
ORD00659,2025-06-14,CUST0286,43.0,Consumer,Central,Online,Home & Kitchen,Blender,7,164.16,0.05,1091.66,883.83,207.83,Cash
ORD00660,2025-05-12,CUST0194,42.0,Consumer,Central,Retail Store,Clothing,Shirt,9,41.77,0.02,368.41,291.01,77.4,Cash
ORD00661,2025-05-05,CUST0271,59.0,Consumer,South,Online,Electronics,Smartphone,3,313.24,0.0,939.72,535.64,404.08,Cash
ORD00662,2025-11-16,CUST0162,24.0,Small Business,North,Online,Office Supplies,Notebook,10,11.7,0.2,93.6,55.92,37.68,Bank Transfer
ORD00663,2025-07-07,CUST0014,51.0,Small Business,Central,Retail Store,Electronics,Keyboard,1,28.21,0.05,26.8,21.29,5.51,Credit Card
ORD00664,2025-02-05,CUST0101,33.0,Corporate,Central,Distributor,Clothing,Shirt,8,70.8,0.02,555.07,348.34,206.73,Bank Transfer
ORD00665,2025-09-14,CUST0105,32.0,Consumer,Central,Online,Home & Kitchen,Coffee Maker,7,197.04,0.02,1351.69,889.43,462.27,Bank Transfer
ORD00666,2025-08-19,CUST0080,37.0,Corporate,Central,Online,Furniture,Cabinet,1,530.94,0.02,520.32,330.7,189.62,Credit Card
ORD00667,2025-12-20,CUST0123,28.0,Corporate,Central,Retail Store,Electronics,Keyboard,1,145.01,0.0,145.01,94.06,50.95,Bank Transfer
ORD00668,2025-11-11,CUST0130,23.0,Consumer,South,Distributor,Electronics,Laptop,5,926.32,0.15,3936.86,3010.9,925.96,Credit Card
ORD00669,2025-10-08,CUST0074,39.0,Consumer,East,Retail Store,Home & Kitchen,Blender,6,72.98,0.02,429.12,344.02,85.11,Bank Transfer
ORD00670,2025-01-01,CUST0114,30.0,Corporate,Central,Retail Store,Furniture,Desk,10,188.95,0.1,1700.55,1350.42,350.13,Cash
ORD00671,2025-10-04,CUST0115,27.0,Consumer,South,Retail Store,Office Supplies,Pens,4,14.07,0.1,50.65,34.89,15.76,Debit Card
ORD00672,2025-07-15,CUST0241,56.0,Small Business,South,Distributor,Furniture,Cabinet,6,353.75,0.2,1698.0,1292.09,405.91,Credit Card
ORD00673,2025-05-08,CUST0169,42.0,Corporate,South,Distributor,Home & Kitchen,Lamp,9,115.61,0.05,988.47,564.4,424.07,UPI
ORD00674,2025-06-05,CUST0182,58.0,Small Business,Central,Distributor,Clothing,Sneakers,2,84.09,0.0,168.18,120.65,47.53,Cash
ORD00675,2025-04-06,CUST0132,58.0,Consumer,South,Online,Furniture,Bookshelf,2,219.1,0.2,350.56,199.92,150.64,Credit Card
ORD00676,2025-02-14,CUST0285,19.0,Small Business,North,Online,Office Supplies,Printer Paper,6,5.12,0.1,27.65,19.02,8.63,UPI
ORD00677,2025-11-06,CUST0200,35.0,Corporate,South,Distributor,Furniture,Cabinet,2,291.78,0.0,583.56,428.19,155.37,Credit Card
ORD00678,2025-08-16,CUST0276,26.0,Corporate,North,Online,Clothing,Jacket,6,89.38,0.0,536.28,303.38,232.9,Cash
ORD00679,2025-06-04,CUST0139,64.0,Corporate,West,Distributor,Office Supplies,Folders,4,7.96,0.1,28.66,17.39,11.27,Bank Transfer
ORD00680,2025-10-31,CUST0275,59.0,Corporate,South,Distributor,Home & Kitchen,Storage Box,9,38.21,0.15,292.31,194.48,97.83,Cash
ORD00681,2025-09-02,CUST0142,39.0,Corporate,South,Retail Store,Office Supplies,Notebook,10,8.7,0.1,78.3,55.6,22.7,Cash
ORD00682,2025-06-01,CUST0264,64.0,Corporate,Central,Online,Home & Kitchen,Cookware Set,1,64.48,0.0,64.48,43.71,20.77,Debit Card
ORD00683,2025-02-28,CUST0286,60.0,Consumer,Central,Distributor,Clothing,Jacket,4,120.22,0.2,384.7,244.73,139.98,Credit Card
ORD00684,2025-04-04,CUST0230,32.0,Consumer,North,Retail Store,Office Supplies,Stapler,7,17.84,0.2,99.9,71.18,28.73,Bank Transfer
ORD00685,2025-03-29,CUST0046,19.0,Small Business,North,Online,Electronics,Keyboard,9,76.69,0.1,621.19,498.44,122.75,Bank Transfer
ORD00686,2025-12-11,CUST0270,32.0,Consumer,Central,Retail Store,Electronics,Smartphone,5,672.58,0.15,2858.46,2107.68,750.79,Credit Card
ORD00687,2025-01-10,CUST0113,64.0,Small Business,North,Distributor,Clothing,Jeans,2,66.4,0.05,126.16,91.92,34.24,Credit Card
ORD00688,2025-03-17,CUST0130,20.0,Consumer,West,Retail Store,Home & Kitchen,Lamp,3,65.58,0.15,167.23,99.51,67.72,Credit Card
ORD00689,2025-07-28,CUST0109,35.0,Consumer,West,Online,Office Supplies,Folders,3,3.62,0.1,9.77,7.22,2.55,UPI
ORD00690,2025-08-31,CUST0140,53.0,Corporate,North,Retail Store,Office Supplies,Stapler,1,24.69,0.1,22.22,15.74,6.48,Bank Transfer
ORD00691,2025-09-25,CUST0089,28.0,Consumer,Central,Retail Store,Furniture,Cabinet,4,176.84,0.0,707.36,567.2,140.16,Credit Card
ORD00692,2025-10-08,CUST0009,22.0,Consumer,East,Distributor,Office Supplies,Stapler,1,20.7,0.0,20.7,14.0,6.7,Credit Card
ORD00693,2025-07-05,CUST0111,43.0,Small Business,North,Retail Store,Furniture,Office Chair,1,282.05,0.02,276.41,199.33,77.08,Bank Transfer
ORD00694,2025-08-03,CUST0063,21.0,Small Business,North,Retail Store,Office Supplies,Printer Paper,10,11.06,0.05,105.07,80.64,24.43,Cash
ORD00695,2025-07-26,CUST0015,36.0,Corporate,Central,Distributor,Electronics,Laptop,7,1071.09,0.1,6747.87,4838.34,1909.52,Cash
ORD00696,2025-05-08,CUST0254,34.0,Consumer,West,Retail Store,Furniture,Office Chair,9,497.84,0.1,4032.5,2862.96,1169.55,Bank Transfer
ORD00697,2025-03-11,CUST0276,31.0,Consumer,West,Distributor,Home & Kitchen,Coffee Maker,7,213.56,0.0,1494.92,1069.79,425.13,Bank Transfer
ORD00698,2025-06-07,CUST0101,20.0,Small Business,Central,Distributor,Furniture,Office Chair,7,197.9,0.1,1246.77,750.11,496.66,Debit Card
ORD00699,2025-04-02,CUST0218,57.0,Consumer,Central,Retail Store,Clothing,Shirt,7,49.52,0.02,339.71,267.5,72.2,Bank Transfer
ORD00700,2025-11-23,CUST0265,25.0,Corporate,South,Distributor,Electronics,Laptop,2,978.7,0.05,1859.53,1457.97,401.56,Debit Card
ORD00701,2025-10-04,CUST0096,49.0,Corporate,West,Distributor,Electronics,Headphones,3,239.05,0.0,717.15,515.66,201.49,Credit Card
ORD00702,2025-08-13,CUST0107,38.0,Small Business,West,Distributor,Home & Kitchen,Storage Box,4,53.25,0.05,202.35,156.24,46.11,Debit Card
ORD00703,2025-01-26,CUST0198,26.0,Consumer,South,Online,Clothing,T-Shirt,2,41.14,0.2,65.82,51.48,14.34,UPI
ORD00704,2025-05-29,CUST0082,36.0,Corporate,East,Online,Clothing,Jeans,3,51.76,0.05,147.52,120.63,26.88,Debit Card
ORD00705,2025-02-13,CUST0111,46.0,Consumer,Central,Retail Store,Clothing,Shirt,1,62.61,0.1,56.35,38.26,18.08,Bank Transfer
ORD00706,2025-07-19,CUST0240,42.0,Small Business,East,Retail Store,Furniture,Office Chair,6,157.97,0.02,928.86,700.86,228.0,Debit Card
ORD00707,2025-04-24,CUST0169,43.0,Small Business,East,Retail Store,Office Supplies,Stapler,3,7.62,0.2,18.29,10.61,7.67,Debit Card
ORD00708,2025-10-14,CUST0109,56.0,Corporate,West,Online,Office Supplies,Folders,7,7.3,0.05,48.54,38.13,10.41,Debit Card
ORD00709,2025-09-30,CUST0090,44.0,Small Business,West,Distributor,Electronics,Keyboard,5,33.46,0.0,167.3,103.07,64.23,Credit Card
ORD00710,2025-02-15,CUST0010,33.0,Small Business,South,Online,Clothing,Sneakers,4,160.31,0.0,641.24,485.07,156.17,Credit Card
ORD00711,2025-09-27,CUST0199,32.0,Consumer,South,Retail Store,Electronics,Monitor,9,302.35,0.05,2585.09,2053.87,531.22,Debit Card
ORD00712,2025-08-10,CUST0157,32.0,Small Business,East,Online,Clothing,Jeans,5,92.59,0.2,370.36,284.94,85.42,Debit Card
ORD00713,2025-03-15,CUST0021,34.0,Corporate,East,Distributor,Electronics,Laptop,6,1333.21,0.05,7599.3,6196.58,1402.71,Bank Transfer
ORD00714,2025-04-28,CUST0128,48.0,Corporate,Central,Distributor,Home & Kitchen,Blender,6,75.88,0.0,455.28,256.37,198.91,Cash
ORD00715,2025-02-17,CUST0239,34.0,Corporate,South,Online,Furniture,Meeting Table,2,413.54,0.02,810.54,611.77,198.77,Cash
ORD00716,2025-10-24,CUST0268,25.0,Consumer,North,Distributor,Electronics,Laptop,1,553.58,0.15,470.54,329.29,141.26,Credit Card
ORD00717,2025-08-22,CUST0002,36.0,Consumer,East,Distributor,Home & Kitchen,Blender,1,49.0,0.02,48.02,31.13,16.89,Bank Transfer
ORD00718,2025-09-30,CUST0178,20.0,Corporate,North,Online,Electronics,Laptop,4,930.32,0.15,3163.09,2149.65,1013.44,UPI
ORD00719,2025-08-18,CUST0201,33.0,Corporate,Central,Online,Home & Kitchen,Coffee Maker,7,181.65,0.1,1144.4,728.52,415.88,Debit Card
ORD00720,2025-08-02,CUST0160,48.0,Consumer,South,Retail Store,Clothing,T-Shirt,3,42.35,0.05,120.7,85.16,35.54,UPI
ORD00721,2025-02-15,CUST0159,33.0,Corporate,Central,Distributor,Electronics,Monitor,5,573.98,0.15,2439.42,1470.15,969.27,Bank Transfer
ORD00722,2025-11-27,CUST0283,55.0,Consumer,East,Distributor,Office Supplies,Stapler,6,12.93,0.0,77.58,58.95,18.63,Cash
ORD00723,2025-08-16,CUST0058,34.0,Corporate,East,Retail Store,Home & Kitchen,Blender,5,41.89,0.02,205.26,123.82,81.44,Cash
ORD00724,2025-06-17,CUST0002,26.0,Consumer,Central,Distributor,Clothing,T-Shirt,5,44.46,0.02,217.85,130.94,86.91,Cash
ORD00725,2025-11-09,CUST0275,41.0,Small Business,North,Retail Store,Furniture,Cabinet,10,249.03,0.15,2116.76,1394.42,722.34,UPI
ORD00726,2025-12-04,CUST0289,19.0,Small Business,Central,Retail Store,Electronics,Monitor,8,343.94,0.2,2201.22,1404.07,797.14,Debit Card
ORD00727,2025-06-25,CUST0134,60.0,Consumer,West,Online,Office Supplies,Notebook,7,7.18,0.15,42.72,33.82,8.9,UPI
ORD00728,2025-01-23,CUST0183,53.0,Small Business,Central,Distributor,Office Supplies,Notebook,1,6.62,0.1,5.96,4.84,1.12,UPI
ORD00729,2025-09-14,CUST0067,38.0,Small Business,Central,Retail Store,Electronics,Laptop,4,589.52,0.15,2004.37,1569.96,434.41,Bank Transfer
ORD00730,2025-03-09,CUST0184,21.0,Consumer,South,Distributor,Home & Kitchen,Blender,10,52.03,0.15,442.26,249.82,192.43,Credit Card
ORD00731,2025-02-28,CUST0089,20.0,Consumer,West,Online,Furniture,Office Chair,5,284.04,0.02,1391.8,1088.97,302.83,UPI
ORD00732,2025-08-29,CUST0151,50.0,Small Business,South,Distributor,Electronics,Keyboard,10,36.56,0.02,358.29,250.98,107.31,UPI
ORD00733,2025-02-10,CUST0247,55.0,Small Business,South,Online,Clothing,Sneakers,5,156.7,0.02,767.83,441.79,326.04,UPI
ORD00734,2025-06-23,CUST0044,31.0,Corporate,North,Online,Clothing,Jacket,6,110.71,0.05,631.05,353.91,277.13,Credit Card
ORD00735,2025-12-24,CUST0031,46.0,Consumer,North,Retail Store,Electronics,Headphones,7,264.49,0.05,1758.86,1113.86,645.0,Cash
ORD00736,2025-02-10,CUST0225,51.0,Small Business,Central,Distributor,Electronics,Laptop,10,997.17,0.02,9772.27,6684.3,3087.97,Credit Card
ORD00737,2025-03-02,CUST0096,41.0,Small Business,West,Online,Furniture,Office Chair,8,425.26,0.05,3231.98,1926.16,1305.82,Cash
ORD00738,2025-05-12,CUST0122,50.0,Consumer,South,Online,Home & Kitchen,Blender,8,159.04,0.1,1145.09,874.78,270.3,Credit Card
ORD00739,2025-06-10,CUST0287,62.0,Consumer,North,Distributor,Furniture,Office Chair,6,266.0,0.02,1564.08,1066.46,497.62,Debit Card
